ANO_ELEICAO;SG_UF;SG_PARTIDO;DS_CARGO;DS_SIT_TOT_TURNO
2006;MG;PV;DEPUTADO ESTADUAL;6
2006;MG;PV;DEPUTADO FEDERAL;4
2006;MS;AVANTE*;DEPUTADO ESTADUAL;1
2006;MS;CIDADANIA*;DEPUTADO FEDERAL;1
2006;MS;DEM*;DEPUTADO ESTADUAL;1
2006;MS;MDB*;DEPUTADO ESTADUAL;7
2006;MS;MDB*;DEPUTADO FEDERAL;1
2006;MS;PDT;DEPUTADO ESTADUAL;3
2006;MS;PDT;DEPUTADO FEDERAL;1
2006;MS;PL*;DEPUTADO ESTADUAL;2
2006;MS;PP*;DEPUTADO FEDERAL;1
2006;MS;PRTB*;DEPUTADO ESTADUAL;1
2006;MS;PSB;DEPUTADO ESTADUAL;1
2006;MS;PSDB;DEPUTADO ESTADUAL;1
2006;MS;PSDB;DEPUTADO FEDERAL;1
2006;MS;PT;DEPUTADO ESTADUAL;3
2006;MS;PT;DEPUTADO FEDERAL;1
2006;MS;PTB;DEPUTADO ESTADUAL;1
2006;MT;CIDADANIA*;DEPUTADO ESTADUAL;5
2006;MT;CIDADANIA*;DEPUTADO FEDERAL;1
2006;MT;DEM*;DEPUTADO ESTADUAL;4
2006;MT;MDB*;DEPUTADO ESTADUAL;4
2006;MT;PDT;DEPUTADO ESTADUAL;1
2006;MT;PL*;DEPUTADO FEDERAL;1
2006;MT;PP*;DEPUTADO ESTADUAL;3
2006;MT;PP*;DEPUTADO FEDERAL;2
2006;MT;PSDB;DEPUTADO ESTADUAL;1
2006;MT;PSDB;DEPUTADO FEDERAL;1
2006;MT;PT;DEPUTADO ESTADUAL;2
2006;MT;PT;DEPUTADO FEDERAL;1
2006;MT;PTB;DEPUTADO ESTADUAL;1
2006;PA;CIDADANIA*;DEPUTADO ESTADUAL;1
2006;PA;DEM*;DEPUTADO ESTADUAL;3
2006;PA;DEM*;DEPUTADO FEDERAL;2
2006;PA;MDB*;DEPUTADO ESTADUAL;4
2006;PA;MDB*;DEPUTADO FEDERAL;4
2006;PA;PDT;DEPUTADO ESTADUAL;2
2006;PA;PDT;DEPUTADO FEDERAL;1
2006;PA;PL*;DEPUTADO ESTADUAL;1
2006;PA;PP*;DEPUTADO ESTADUAL;1
2006;PA;PP*;DEPUTADO FEDERAL;1
2006;PA;PSB;DEPUTADO ESTADUAL;1
2006;PA;PSC;DEPUTADO ESTADUAL;1
2006;PA;PSDB;DEPUTADO ESTADUAL;8
2006;PA;PSDB;DEPUTADO FEDERAL;2
2006;PA;PT;DEPUTADO ESTADUAL;5
2006;PA;PT;DEPUTADO FEDERAL;3
2006;PA;PTB;DEPUTADO ESTADUAL;4
2006;PA;PV;DEPUTADO ESTADUAL;1
2006;PA;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2006;PB;CIDADANIA*;DEPUTADO ESTADUAL;1
2006;PB;DEM*;DEPUTADO ESTADUAL;5
2006;PB;DEM*;DEPUTADO FEDERAL;1
2006;PB;MDB*;DEPUTADO ESTADUAL;8
2006;PB;MDB*;DEPUTADO FEDERAL;3
2006;PB;PDT;DEPUTADO ESTADUAL;2
2006;PB;PL*;DEPUTADO FEDERAL;2
2006;PB;PP*;DEPUTADO ESTADUAL;1
2006;PB;PSB;DEPUTADO ESTADUAL;3
2006;PB;PSB;DEPUTADO FEDERAL;1
2006;PB;PSDB;DEPUTADO ESTADUAL;9
2006;PB;PSDB;DEPUTADO FEDERAL;2
2006;PB;PT;DEPUTADO ESTADUAL;2
2006;PB;PT;DEPUTADO FEDERAL;1
2006;PE;AVANTE*;DEPUTADO ESTADUAL;2
2006;PE;CIDADANIA*;DEPUTADO FEDERAL;1
2006;PE;DC*;DEPUTADO ESTADUAL;1
2006;PE;DEM*;DEPUTADO ESTADUAL;7
2006;PE;DEM*;DEPUTADO FEDERAL;3
2006;PE;MDB*;DEPUTADO ESTADUAL;3
2006;PE;MDB*;DEPUTADO FEDERAL;3
2006;PE;MOBILIZA*;DEPUTADO ESTADUAL;2
2006;PE;PAN;DEPUTADO ESTADUAL;1
2006;PE;PC DO B;DEPUTADO FEDERAL;1
2006;PE;PDT;DEPUTADO ESTADUAL;2
2006;PE;PL*;DEPUTADO ESTADUAL;1
2006;PE;PL*;DEPUTADO FEDERAL;1
2006;PE;PP*;DEPUTADO ESTADUAL;1
2006;PE;PP*;DEPUTADO FEDERAL;1
2006;PE;PSB;DEPUTADO ESTADUAL;6
2006;PE;PSB;DEPUTADO FEDERAL;3
2006;PE;PSC;DEPUTADO ESTADUAL;2
2006;PE;PSC;DEPUTADO FEDERAL;1
2006;PE;PSDB;DEPUTADO ESTADUAL;6
2006;PE;PSDB;DEPUTADO FEDERAL;1
2006;PE;PT;DEPUTADO ESTADUAL;5
2006;PE;PT;DEPUTADO FEDERAL;4
2006;PE;PTB;DEPUTADO ESTADUAL;6
2006;PE;PTB;DEPUTADO FEDERAL;3
2006;PE;PV;DEPUTADO ESTADUAL;1
2006;PI;CIDADANIA*;DEPUTADO ESTADUAL;1
2006;PI;DEM*;DEPUTADO ESTADUAL;4
2006;PI;DEM*;DEPUTADO FEDERAL;1
2006;PI;MDB*;DEPUTADO ESTADUAL;7
2006;PI;MDB*;DEPUTADO FEDERAL;1
2006;PI;PC DO B;DEPUTADO ESTADUAL;1
2006;PI;PC DO B;DEPUTADO FEDERAL;1
2006;PI;PDT;DEPUTADO ESTADUAL;2
2006;PI;PL*;DEPUTADO ESTADUAL;1
2006;PI;PP*;DEPUTADO FEDERAL;1
2006;PI;PSB;DEPUTADO ESTADUAL;2
2006;PI;PSDB;DEPUTADO ESTADUAL;2
2006;PI;PSDB;DEPUTADO FEDERAL;1
2006;PI;PT;DEPUTADO ESTADUAL;4
2006;PI;PT;DEPUTADO FEDERAL;1
2006;PI;PTB;DEPUTADO ESTADUAL;2
2006;PI;PTB;DEPUTADO FEDERAL;1
2006;PR;CIDADANIA*;DEPUTADO ESTADUAL;3
2006;PR;CIDADANIA*;DEPUTADO FEDERAL;2
2006;PR;DEM*;DEPUTADO ESTADUAL;5
2006;PR;DEM*;DEPUTADO FEDERAL;4
2006;PR;MDB*;DEPUTADO ESTADUAL;15
2006;PR;MDB*;DEPUTADO FEDERAL;6
2006;PR;MOBILIZA*;DEPUTADO ESTADUAL;1
2006;PR;PDT;DEPUTADO ESTADUAL;3
2006;PR;PDT;DEPUTADO FEDERAL;1
2006;PR;PL*;DEPUTADO ESTADUAL;1
2006;PR;PL*;DEPUTADO FEDERAL;2
2006;PR;PP*;DEPUTADO ESTADUAL;4
2006;PR;PP*;DEPUTADO FEDERAL;3
2006;PR;PSB;DEPUTADO ESTADUAL;2
2006;PR;PSDB;DEPUTADO ESTADUAL;6
2006;PR;PSDB;DEPUTADO FEDERAL;3
2006;PR;PT;DEPUTADO ESTADUAL;5
2006;PR;PT;DEPUTADO FEDERAL;4
2006;PR;PTB;DEPUTADO ESTADUAL;1
2006;PR;PV;DEPUTADO ESTADUAL;1
2006;PR;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2006;RJ;AGIR*;DEPUTADO ESTADUAL;1
2006;RJ;AVANTE*;DEPUTADO FEDERAL;1
2006;RJ;CIDADANIA*;DEPUTADO ESTADUAL;2
2006;RJ;CIDADANIA*;DEPUTADO FEDERAL;3
2006;RJ;DC*;DEPUTADO ESTADUAL;1
2006;RJ;DEM*;DEPUTADO ESTADUAL;6
2006;RJ;DEM*;DEPUTADO FEDERAL;4
2006;RJ;MDB*;DEPUTADO ESTADUAL;15
2006;RJ;MDB*;DEPUTADO FEDERAL;9
2006;RJ;MOBILIZA*;DEPUTADO ESTADUAL;2
2006;RJ;PAN;DEPUTADO ESTADUAL;1
2006;RJ;PC DO B;DEPUTADO ESTADUAL;1
2006;RJ;PC DO B;DEPUTADO FEDERAL;1
2006;RJ;PDT;DEPUTADO ESTADUAL;4
2006;RJ;PDT;DEPUTADO FEDERAL;3
2006;RJ;PHS*;DEPUTADO ESTADUAL;2
2006;RJ;PHS*;DEPUTADO FEDERAL;1
2006;RJ;PL*;DEPUTADO ESTADUAL;1
2006;RJ;PL*;DEPUTADO FEDERAL;1
2006;RJ;PP*;DEPUTADO ESTADUAL;2
2006;RJ;PP*;DEPUTADO FEDERAL;2
2006;RJ;PRONA;DEPUTADO ESTADUAL;1
2006;RJ;PRONA;DEPUTADO FEDERAL;1
2006;RJ;PSB;DEPUTADO ESTADUAL;2
2006;RJ;PSB;DEPUTADO FEDERAL;1
2006;RJ;PSC;DEPUTADO ESTADUAL;4
2006;RJ;PSC;DEPUTADO FEDERAL;2
2006;RJ;PSDB;DEPUTADO ESTADUAL;5
2006;RJ;PSDB;DEPUTADO FEDERAL;3
2006;RJ;PSL;DEPUTADO ESTADUAL;1
2006;RJ;PSOL;DEPUTADO ESTADUAL;1
2006;RJ;PSOL;DEPUTADO FEDERAL;1
2006;RJ;PT;DEPUTADO ESTADUAL;6
2006;RJ;PT;DEPUTADO FEDERAL;5
2006;RJ;PTB;DEPUTADO ESTADUAL;1
2006;RJ;PTB;DEPUTADO FEDERAL;2
2006;RJ;PV;DEPUTADO ESTADUAL;1
2006;RJ;PV;DEPUTADO FEDERAL;1
2006;RJ;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2006;RJ;REPUBLICANOS*;DEPUTADO FEDERAL;1
2006;RN;DEM*;DEPUTADO ESTADUAL;2
2006;RN;DEM*;DEPUTADO FEDERAL;1
2006;RN;MDB*;DEPUTADO ESTADUAL;4
2006;RN;MDB*;DEPUTADO FEDERAL;1
2006;RN;MOBILIZA*;DEPUTADO ESTADUAL;5
2006;RN;MOBILIZA*;DEPUTADO FEDERAL;1
2006;RN;PDT;DEPUTADO ESTADUAL;1
2006;RN;PHS*;DEPUTADO ESTADUAL;1
2006;RN;PL*;DEPUTADO FEDERAL;1
2006;RN;PSB;DEPUTADO ESTADUAL;4
2006;RN;PSB;DEPUTADO FEDERAL;1
2006;RN;PT;DEPUTADO ESTADUAL;1
2006;RN;PT;DEPUTADO FEDERAL;1
2006;RN;PV;DEPUTADO ESTADUAL;2
2006;RO;CIDADANIA*;DEPUTADO ESTADUAL;2
2006;RO;DC*;DEPUTADO ESTADUAL;1
2006;RO;MDB*;DEPUTADO ESTADUAL;3
2006;RO;MDB*;DEPUTADO FEDERAL;2
2006;RO;PP*;DEPUTADO ESTADUAL;1
2006;RO;PSB;DEPUTADO ESTADUAL;1
2006;RO;PSB;DEPUTADO FEDERAL;1
2006;RO;PSDB;DEPUTADO ESTADUAL;1
2006;RO;PSL;DEPUTADO ESTADUAL;1
2006;RO;PT;DEPUTADO ESTADUAL;2
2006;RO;PT;DEPUTADO FEDERAL;1
2006;RO;PTB;DEPUTADO ESTADUAL;2
2006;RO;PTN;DEPUTADO ESTADUAL;2
2006;RO;PV;DEPUTADO ESTADUAL;1
2006;RO;PV;DEPUTADO FEDERAL;1
2006;RR;AGIR*;DEPUTADO FEDERAL;1
2006;RR;CIDADANIA*;DEPUTADO ESTADUAL;2
2006;RR;DEM*;DEPUTADO ESTADUAL;2
2006;RR;DEM*;DEPUTADO FEDERAL;2
2006;RR;MDB*;DEPUTADO ESTADUAL;2
2006;RR;PL*;DEPUTADO ESTADUAL;2
2006;RR;PL*;DEPUTADO FEDERAL;1
2006;RR;PP*;DEPUTADO FEDERAL;1
2006;RR;PRONA;DEPUTADO ESTADUAL;1
2006;RR;PRP;DEPUTADO ESTADUAL;1
2006;RR;PRTB*;DEPUTADO ESTADUAL;1
2006;RR;PSB;DEPUTADO FEDERAL;1
2006;RR;PSC;DEPUTADO ESTADUAL;1
2006;RR;PSDB;DEPUTADO ESTADUAL;4
2006;RR;PTN;DEPUTADO ESTADUAL;2
2006;RR;PV;DEPUTADO ESTADUAL;1
2006;RS;CIDADANIA*;DEPUTADO ESTADUAL;4
2006;RS;DEM*;DEPUTADO ESTADUAL;2
2006;RS;DEM*;DEPUTADO FEDERAL;2
2006;RS;MDB*;DEPUTADO ESTADUAL;8
2006;RS;MDB*;DEPUTADO FEDERAL;5
2006;RS;PC DO B;DEPUTADO ESTADUAL;1
2006;RS;PC DO B;DEPUTADO FEDERAL;1
2006;RS;PDT;DEPUTADO ESTADUAL;6
2006;RS;PDT;DEPUTADO FEDERAL;2
2006;RS;PP*;DEPUTADO ESTADUAL;8
2006;RS;PP*;DEPUTADO FEDERAL;4
2006;RS;PSB;DEPUTADO ESTADUAL;2
2006;RS;PSB;DEPUTADO FEDERAL;1
2006;RS;PSDB;DEPUTADO ESTADUAL;4
2006;RS;PSDB;DEPUTADO FEDERAL;2
2006;RS;PSOL;DEPUTADO FEDERAL;1
2006;RS;PT;DEPUTADO ESTADUAL;9
2006;RS;PT;DEPUTADO FEDERAL;6
2006;RS;PTB;DEPUTADO ESTADUAL;4
2006;RS;PTB;DEPUTADO FEDERAL;2
2006;SC;CIDADANIA*;DEPUTADO ESTADUAL;1
2006;SC;CIDADANIA*;DEPUTADO FEDERAL;1
2006;SC;DEM*;DEPUTADO ESTADUAL;6
2006;SC;DEM*;DEPUTADO FEDERAL;3
2006;SC;MDB*;DEPUTADO ESTADUAL;10
2006;SC;MDB*;DEPUTADO FEDERAL;3
2006;SC;PDT;DEPUTADO ESTADUAL;2
2006;SC;PL*;DEPUTADO ESTADUAL;1
2006;SC;PP*;DEPUTADO ESTADUAL;5
2006;SC;PP*;DEPUTADO FEDERAL;2
2006;SC;PSDB;DEPUTADO ESTADUAL;6
2006;SC;PSDB;DEPUTADO FEDERAL;1
2006;SC;PT;DEPUTADO ESTADUAL;5
2006;SC;PT;DEPUTADO FEDERAL;3
2006;SC;PTB;DEPUTADO ESTADUAL;1
2006;SE;AVANTE*;DEPUTADO ESTADUAL;1
2006;SE;DEM*;DEPUTADO ESTADUAL;4
2006;SE;DEM*;DEPUTADO FEDERAL;2
2006;SE;MDB*;DEPUTADO ESTADUAL;1
2006;SE;PL*;DEPUTADO ESTADUAL;1
2006;SE;PP*;DEPUTADO ESTADUAL;1
2006;SE;PSB;DEPUTADO ESTADUAL;1
2006;SE;PSB;DEPUTADO FEDERAL;1
2006;SE;PSC;DEPUTADO ESTADUAL;5
2006;SE;PSC;DEPUTADO FEDERAL;1
2006;SE;PSDB;DEPUTADO ESTADUAL;2
2006;SE;PSDB;DEPUTADO FEDERAL;1
2006;SE;PT;DEPUTADO ESTADUAL;4
2006;SE;PT;DEPUTADO FEDERAL;1
2006;SE;PTB;DEPUTADO FEDERAL;1
2006;SE;PV;DEPUTADO ESTADUAL;1
2006;SP;AGIR*;DEPUTADO FEDERAL;1
2006;SP;CIDADANIA*;DEPUTADO ESTADUAL;4
2006;SP;CIDADANIA*;DEPUTADO FEDERAL;2
2006;SP;DEM*;DEPUTADO ESTADUAL;9
2006;SP;DEM*;DEPUTADO FEDERAL;3
2006;SP;MDB*;DEPUTADO ESTADUAL;4
2006;SP;MDB*;DEPUTADO FEDERAL;2
2006;SP;PC DO B;DEPUTADO FEDERAL;1
2006;SP;PDT;DEPUTADO ESTADUAL;5
2006;SP;PDT;DEPUTADO FEDERAL;3
2006;SP;PL*;DEPUTADO ESTADUAL;2
2006;SP;PL*;DEPUTADO FEDERAL;2
2006;SP;PP*;DEPUTADO ESTADUAL;2
2006;SP;PP*;DEPUTADO FEDERAL;5
2006;SP;PRONA;DEPUTADO ESTADUAL;1
2006;SP;PRONA;DEPUTADO FEDERAL;1
2006;SP;PSB;DEPUTADO ESTADUAL;3
2006;SP;PSB;DEPUTADO FEDERAL;4
2006;SP;PSC;DEPUTADO ESTADUAL;2
2006;SP;PSC;DEPUTADO FEDERAL;1
2006;SP;PSDB;DEPUTADO ESTADUAL;23
2006;SP;PSDB;DEPUTADO FEDERAL;17
2006;SP;PSOL;DEPUTADO ESTADUAL;1
2006;SP;PSOL;DEPUTADO FEDERAL;1
2006;SP;PT;DEPUTADO ESTADUAL;18
2006;SP;PT;DEPUTADO FEDERAL;12
2006;SP;PTB;DEPUTADO ESTADUAL;4
2006;SP;PTB;DEPUTADO FEDERAL;3
2006;SP;PV;DEPUTADO ESTADUAL;7
2006;SP;PV;DEPUTADO FEDERAL;4
2006;TO;CIDADANIA*;DEPUTADO ESTADUAL;1
2006;TO;DEM*;DEPUTADO ESTADUAL;3
2006;TO;DEM*;DEPUTADO FEDERAL;1
2006;TO;MDB*;DEPUTADO ESTADUAL;5
2006;TO;MDB*;DEPUTADO FEDERAL;2
2006;TO;PDT;DEPUTADO ESTADUAL;1
2006;TO;PL*;DEPUTADO ESTADUAL;3
2006;TO;PP*;DEPUTADO ESTADUAL;1
2006;TO;PP*;DEPUTADO FEDERAL;1
2006;TO;PSC;DEPUTADO ESTADUAL;1
2006;TO;PSDB;DEPUTADO ESTADUAL;2
2006;TO;PSDB;DEPUTADO FEDERAL;2
2006;TO;PT;DEPUTADO ESTADUAL;2
2006;TO;PTB;DEPUTADO ESTADUAL;1
2006;TO;PV;DEPUTADO ESTADUAL;1
2010;AC;AVANTE*;DEPUTADO ESTADUAL;1
2010;AC;DC*;DEPUTADO ESTADUAL;1
2010;AC;DEM*;DEPUTADO ESTADUAL;1
2010;AC;MDB*;DEPUTADO ESTADUAL;2
2010;AC;MDB*;DEPUTADO FEDERAL;1
2010;AC;PC DO B;DEPUTADO ESTADUAL;1
2010;AC;PC DO B;DEPUTADO FEDERAL;1
2010;AC;PDT;DEPUTADO ESTADUAL;2
2010;AC;PL*;DEPUTADO ESTADUAL;1
2010;AC;PP*;DEPUTADO ESTADUAL;2
2010;AC;PP*;DEPUTADO FEDERAL;1
2010;AC;PRP;DEPUTADO ESTADUAL;1
2010;AC;PSB;DEPUTADO ESTADUAL;1
2010;AC;PSC;DEPUTADO ESTADUAL;1
2010;AC;PSC;DEPUTADO FEDERAL;1
2010;AC;PSDB;DEPUTADO ESTADUAL;2
2010;AC;PSDB;DEPUTADO FEDERAL;1
2010;AC;PT;DEPUTADO ESTADUAL;3
2010;AC;PT;DEPUTADO FEDERAL;1
2010;AC;PV;DEPUTADO FEDERAL;1
2010;AL;AVANTE*;DEPUTADO ESTADUAL;2
2010;AL;AVANTE*;DEPUTADO FEDERAL;1
2010;AL;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;AL;DEM*;DEPUTADO ESTADUAL;1
2010;AL;MDB*;DEPUTADO ESTADUAL;2
2010;AL;MDB*;DEPUTADO FEDERAL;2
2010;AL;MOBILIZA*;DEPUTADO ESTADUAL;1
2010;AL;PDT;DEPUTADO ESTADUAL;3
2010;AL;PP*;DEPUTADO FEDERAL;1
2010;AL;PRTB*;DEPUTADO ESTADUAL;2
2010;AL;PSB;DEPUTADO FEDERAL;1
2010;AL;PSC;DEPUTADO ESTADUAL;1
2010;AL;PSDB;DEPUTADO ESTADUAL;6
2010;AL;PSDB;DEPUTADO FEDERAL;1
2010;AL;PT;DEPUTADO ESTADUAL;2
2010;AL;PTB;DEPUTADO ESTADUAL;2
2010;AL;PTB;DEPUTADO FEDERAL;2
2010;AM;DEM*;DEPUTADO ESTADUAL;1
2010;AM;DEM*;DEPUTADO FEDERAL;1
2010;AM;MDB*;DEPUTADO ESTADUAL;3
2010;AM;MDB*;DEPUTADO FEDERAL;1
2010;AM;MOBILIZA*;DEPUTADO ESTADUAL;2
2010;AM;PC DO B;DEPUTADO ESTADUAL;1
2010;AM;PL*;DEPUTADO ESTADUAL;1
2010;AM;PL*;DEPUTADO FEDERAL;1
2010;AM;PP*;DEPUTADO ESTADUAL;3
2010;AM;PP*;DEPUTADO FEDERAL;2
2010;AM;PRP;DEPUTADO ESTADUAL;1
2010;AM;PRTB*;DEPUTADO ESTADUAL;1
2010;AM;PSB;DEPUTADO ESTADUAL;1
2010;AM;PSC;DEPUTADO ESTADUAL;1
2010;AM;PSC;DEPUTADO FEDERAL;1
2010;AM;PSDB;DEPUTADO ESTADUAL;1
2010;AM;PSL;DEPUTADO ESTADUAL;1
2010;AM;PT;DEPUTADO ESTADUAL;2
2010;AM;PT;DEPUTADO FEDERAL;1
2010;AM;PTB;DEPUTADO ESTADUAL;1
2010;AM;PTN;DEPUTADO ESTADUAL;2
2010;AP;AVANTE*;DEPUTADO ESTADUAL;2
2010;AP;CIDADANIA*;DEPUTADO ESTADUAL;2
2010;AP;DC*;DEPUTADO ESTADUAL;1
2010;AP;DEM*;DEPUTADO ESTADUAL;1
2010;AP;DEM*;DEPUTADO FEDERAL;1
2010;AP;MDB*;DEPUTADO ESTADUAL;2
2010;AP;MDB*;DEPUTADO FEDERAL;1
2010;AP;PC DO B;DEPUTADO FEDERAL;1
2010;AP;PDT;DEPUTADO ESTADUAL;3
2010;AP;PP*;DEPUTADO ESTADUAL;1
2010;AP;PRTB*;DEPUTADO ESTADUAL;1
2010;AP;PRTB*;DEPUTADO FEDERAL;1
2010;AP;PSB;DEPUTADO ESTADUAL;2
2010;AP;PSB;DEPUTADO FEDERAL;1
2010;AP;PSC;DEPUTADO ESTADUAL;1
2010;AP;PSDB;DEPUTADO ESTADUAL;1
2010;AP;PT;DEPUTADO FEDERAL;1
2010;AP;PTB;DEPUTADO ESTADUAL;2
2010;AP;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;BA;AVANTE*;DEPUTADO ESTADUAL;2
2010;BA;DEM*;DEPUTADO ESTADUAL;4
2010;BA;DEM*;DEPUTADO FEDERAL;5
2010;BA;MDB*;DEPUTADO ESTADUAL;6
2010;BA;MDB*;DEPUTADO FEDERAL;2
2010;BA;PC DO B;DEPUTADO ESTADUAL;3
2010;BA;PC DO B;DEPUTADO FEDERAL;3
2010;BA;PDT;DEPUTADO ESTADUAL;5
2010;BA;PDT;DEPUTADO FEDERAL;4
2010;BA;PL*;DEPUTADO ESTADUAL;3
2010;BA;PL*;DEPUTADO FEDERAL;3
2010;BA;PP*;DEPUTADO ESTADUAL;6
2010;BA;PP*;DEPUTADO FEDERAL;4
2010;BA;PRP;DEPUTADO ESTADUAL;2
2010;BA;PRP;DEPUTADO FEDERAL;1
2010;BA;PSB;DEPUTADO ESTADUAL;1
2010;BA;PSC;DEPUTADO ESTADUAL;4
2010;BA;PSC;DEPUTADO FEDERAL;1
2010;BA;PSDB;DEPUTADO ESTADUAL;2
2010;BA;PSDB;DEPUTADO FEDERAL;2
2010;BA;PSL;DEPUTADO ESTADUAL;2
2010;BA;PT;DEPUTADO ESTADUAL;11
2010;BA;PT;DEPUTADO FEDERAL;8
2010;BA;PTB;DEPUTADO FEDERAL;1
2010;BA;PTN;DEPUTADO ESTADUAL;3
2010;BA;PV;DEPUTADO ESTADUAL;1
2010;BA;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2010;BA;REPUBLICANOS*;DEPUTADO FEDERAL;1
2010;CE;AVANTE*;DEPUTADO ESTADUAL;1
2010;CE;DEM*;DEPUTADO ESTADUAL;1
2010;CE;MDB*;DEPUTADO ESTADUAL;2
2010;CE;MDB*;DEPUTADO FEDERAL;5
2010;CE;MOBILIZA*;DEPUTADO ESTADUAL;1
2010;CE;PC DO B;DEPUTADO ESTADUAL;1
2010;CE;PC DO B;DEPUTADO FEDERAL;2
2010;CE;PDT;DEPUTADO ESTADUAL;3
2010;CE;PDT;DEPUTADO FEDERAL;1
2010;CE;PHS*;DEPUTADO ESTADUAL;1
2010;CE;PL*;DEPUTADO ESTADUAL;2
2010;CE;PL*;DEPUTADO FEDERAL;2
2010;CE;PP*;DEPUTADO FEDERAL;1
2010;CE;PRP;DEPUTADO ESTADUAL;1
2010;CE;PSB;DEPUTADO ESTADUAL;10
2010;CE;PSB;DEPUTADO FEDERAL;2
2010;CE;PSDB;DEPUTADO ESTADUAL;6
2010;CE;PSDB;DEPUTADO FEDERAL;1
2010;CE;PSL;DEPUTADO ESTADUAL;1
2010;CE;PT;DEPUTADO ESTADUAL;4
2010;CE;PT;DEPUTADO FEDERAL;4
2010;CE;PTB;DEPUTADO ESTADUAL;1
2010;CE;PTB;DEPUTADO FEDERAL;1
2010;CE;PTN;DEPUTADO ESTADUAL;1
2010;CE;PV;DEPUTADO ESTADUAL;2
2010;CE;REPUBLICANOS*;DEPUTADO ESTADUAL;2
2010;DF;AGIR*;DEPUTADO DISTRITAL;1
2010;DF;AVANTE*;DEPUTADO DISTRITAL;1
2010;DF;CIDADANIA*;DEPUTADO DISTRITAL;1
2010;DF;DEM*;DEPUTADO DISTRITAL;1
2010;DF;MDB*;DEPUTADO DISTRITAL;1
2010;DF;MDB*;DEPUTADO FEDERAL;1
2010;DF;MOBILIZA*;DEPUTADO FEDERAL;1
2010;DF;PDT;DEPUTADO DISTRITAL;1
2010;DF;PDT;DEPUTADO FEDERAL;1
2010;DF;PL*;DEPUTADO DISTRITAL;1
2010;DF;PL*;DEPUTADO FEDERAL;1
2010;DF;PP*;DEPUTADO DISTRITAL;1
2010;DF;PRTB*;DEPUTADO DISTRITAL;1
2010;DF;PSB;DEPUTADO DISTRITAL;1
2010;DF;PSDB;DEPUTADO DISTRITAL;1
2010;DF;PSL;DEPUTADO DISTRITAL;1
2010;DF;PT;DEPUTADO DISTRITAL;3
2010;DF;PT;DEPUTADO FEDERAL;2
2010;DF;PTB;DEPUTADO DISTRITAL;1
2010;ES;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;ES;DEM*;DEPUTADO ESTADUAL;4
2010;ES;MDB*;DEPUTADO ESTADUAL;4
2010;ES;MDB*;DEPUTADO FEDERAL;2
2010;ES;PDT;DEPUTADO ESTADUAL;3
2010;ES;PDT;DEPUTADO FEDERAL;2
2010;ES;PL*;DEPUTADO ESTADUAL;4
2010;ES;PRP;DEPUTADO ESTADUAL;1
2010;ES;PSB;DEPUTADO ESTADUAL;2
2010;ES;PSB;DEPUTADO FEDERAL;2
2010;ES;PSC;DEPUTADO FEDERAL;1
2010;ES;PSDB;DEPUTADO FEDERAL;1
2010;ES;PT;DEPUTADO ESTADUAL;4
2010;ES;PTB;DEPUTADO ESTADUAL;1
2010;ES;PV;DEPUTADO ESTADUAL;2
2010;GO;AVANTE*;DEPUTADO ESTADUAL;1
2010;GO;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;GO;DEM*;DEPUTADO ESTADUAL;2
2010;GO;DEM*;DEPUTADO FEDERAL;2
2010;GO;MDB*;DEPUTADO ESTADUAL;7
2010;GO;MDB*;DEPUTADO FEDERAL;4
2010;GO;MOBILIZA*;DEPUTADO ESTADUAL;1
2010;GO;MOBILIZA*;DEPUTADO FEDERAL;1
2010;GO;PDT;DEPUTADO ESTADUAL;2
2010;GO;PDT;DEPUTADO FEDERAL;1
2010;GO;PL*;DEPUTADO ESTADUAL;2
2010;GO;PL*;DEPUTADO FEDERAL;1
2010;GO;PP*;DEPUTADO ESTADUAL;1
2010;GO;PP*;DEPUTADO FEDERAL;1
2010;GO;PRTB*;DEPUTADO ESTADUAL;1
2010;GO;PSC;DEPUTADO ESTADUAL;1
2010;GO;PSDB;DEPUTADO ESTADUAL;7
2010;GO;PSDB;DEPUTADO FEDERAL;3
2010;GO;PT;DEPUTADO ESTADUAL;3
2010;GO;PT;DEPUTADO FEDERAL;1
2010;GO;PTB;DEPUTADO ESTADUAL;3
2010;GO;PTB;DEPUTADO FEDERAL;1
2010;GO;PTN;DEPUTADO ESTADUAL;2
2010;GO;REPUBLICANOS*;DEPUTADO ESTADUAL;1
2010;MA;AGIR*;DEPUTADO FEDERAL;1
2010;MA;AVANTE*;DEPUTADO FEDERAL;1
2010;MA;CIDADANIA*;DEPUTADO ESTADUAL;1
2010;MA;DEM*;DEPUTADO ESTADUAL;3
2010;MA;DEM*;DEPUTADO FEDERAL;1
2010;MA;MDB*;DEPUTADO ESTADUAL;6
2010;MA;MDB*;DEPUTADO FEDERAL;5
2010;MA;MOBILIZA*;DEPUTADO ESTADUAL;2
